0,2.289278087615967,2.24087411403656,0.117,0.198
1,2.202976713180542,2.146198344230652,0.267,0.343
2,2.0934847140312196,2.015334470272064,0.38,0.44
3,1.946891450881958,1.8581808042526244,0.465,0.498
4,1.7684560418128967,1.686460213661194,0.521,0.538
5,1.5882710766792298,1.527445340156555,0.567,0.569
6,1.425924050807953,1.3859967160224915,0.596,0.598
7,1.302088062763214,1.2375605773925782,0.639,0.66
8,1.1584675085544587,1.13815953373909,0.681,0.663
9,1.047016555070877,1.0637106895446777,0.703,0.679
10,0.9365701389312744,0.9775252616405488,0.749,0.726
11,0.8800288546085357,0.9330101978778839,0.75,0.719
12,0.8326557552814484,0.8881874299049377,0.757,0.731
13,0.7645843559503556,0.8593963575363159,0.79,0.748
14,0.709358651638031,0.8023398923873901,0.8,0.751
15,0.6918499982357025,0.8042377012968064,0.797,0.753
16,0.6415929186344147,0.7701088374853134,0.808,0.768
17,0.6186993402242661,0.7465225785970688,0.819,0.769
18,0.5934032607078552,0.6825604623556137,0.824,0.794
19,0.5356776207685471,0.716769477725029,0.841,0.776
20,0.5208389991521836,0.67929063975811,0.84,0.792
21,0.4973449319601059,0.66340312063694,0.85,0.795
22,0.4792015266418457,0.6482848805189133,0.86,0.8
23,0.4442733439803124,0.6378459644317627,0.875,0.807
24,0.44986177325248716,0.6087974750995636,0.863,0.805
25,0.43499568954110146,0.6007524630427361,0.874,0.815
26,0.4125998541712761,0.5988889989256859,0.873,0.833
27,0.3711587801575661,0.5960171037912368,0.897,0.816
28,0.35754723072052,0.5895827448368073,0.892,0.819
29,0.3704261250793934,0.588122408092022,0.895,0.817
30,0.3309213379025459,0.5709662443399429,0.912,0.826
31,0.3083891832828522,0.5716688817739487,0.92,0.833
32,0.3046563881635666,0.5713023620843888,0.908,0.834
33,0.2918367560207844,0.5197938641905785,0.916,0.854
34,0.2817745916545391,0.522479799091816,0.919,0.849
35,0.26668388649821284,0.5432610148191452,0.924,0.838
36,0.25183012828230855,0.5149102172255516,0.937,0.837
37,0.24539894565939904,0.5325531062483787,0.933,0.831
38,0.23868909396231175,0.5156474232673645,0.928,0.841
39,0.2333303163945675,0.5082511681318284,0.944,0.849
40,0.2245355807989836,0.5180940341949463,0.935,0.847
41,0.21382490336894988,0.5119883245229722,0.937,0.833
42,0.18764830373227595,0.4754419216513634,0.948,0.865
43,0.19393826857209207,0.4814953790605068,0.942,0.853
44,0.18652116402983665,0.4971267831325531,0.95,0.85
45,0.1742519261687994,0.5060646361112595,0.952,0.842
46,0.16468166537582873,0.5091886062920093,0.959,0.852
47,0.15372982434928417,0.5238223831355572,0.963,0.844
48,0.1502598664164543,0.4867422069609165,0.959,0.856
49,0.14745889578014612,0.4947959466278553,0.961,0.851
50,0.14221844650804996,0.48598348766565325,0.964,0.851
51,0.14885303527116775,0.4978907610476017,0.964,0.847
52,0.13167276129126548,0.48101094767451286,0.964,0.855
53,0.14193379312753676,0.49370031863451,0.964,0.854
54,0.1318390405923128,0.49311568021774294,0.967,0.858
55,0.12923755582422017,0.49064156085252764,0.969,0.858
56,0.11266663320362567,0.48353238955140115,0.969,0.855
57,0.10993308022618294,0.47170220300555227,0.974,0.858
58,0.11431929901242256,0.4684960024058819,0.97,0.859
59,0.1069800921343267,0.4800008541345596,0.974,0.86
60,0.10972561057657003,0.4812749382853508,0.973,0.856
61,0.09674937970936298,0.48543102130293847,0.978,0.858
62,0.10096135050058365,0.4849099785089493,0.974,0.863
63,0.08378276728093624,0.493472433462739,0.976,0.854
64,0.07421850718557835,0.46519959092140195,0.985,0.862
65,0.09387726455926895,0.5101902849972249,0.969,0.863
66,0.08045162500813603,0.46168901897966863,0.982,0.862
67,0.07058827374130487,0.48558504939079283,0.988,0.858
68,0.06813324920833111,0.4678895249217749,0.984,0.872
69,0.0757133756019175,0.4642496956884861,0.983,0.876
70,0.07101758167147637,0.5045027144253253,0.985,0.864
71,0.05997297449037433,0.49246477700769903,0.984,0.854
72,0.06968990003690123,0.5080441243946552,0.985,0.856
73,0.06230466509237886,0.46947071224451065,0.989,0.865
74,0.06484831215813756,0.47245281755924223,0.982,0.872
75,0.0620529080927372,0.4973423783481121,0.986,0.857
76,0.054195366017520424,0.5066948772966862,0.985,0.863
77,0.046004961878061294,0.48594112269580364,0.992,0.871
78,0.05811012078076601,0.49418496422469615,0.985,0.866
79,0.04296836171299219,0.5089674241095782,0.993,0.864
80,0.05075046071782708,0.5006580283120274,0.986,0.867
81,0.04258780749514699,0.5154789843410253,0.99,0.86
82,0.04433403704315424,0.4903392329066992,0.99,0.874
83,0.045842713341116906,0.5019037940353155,0.989,0.863
84,0.037800052715465424,0.48216149978339673,0.995,0.865
85,0.03873969201929867,0.526340499073267,0.992,0.863
86,0.0387426033616066,0.5153787238150835,0.993,0.854
87,0.03973150387406349,0.5017827183753252,0.988,0.865
88,0.036203033747151496,0.5199980556592345,0.993,0.866
89,0.034137335708364844,0.5200206676870585,0.993,0.86
90,0.040993590746074914,0.50659194894135,0.992,0.866
91,0.0398483928758651,0.554870867729187,0.99,0.852
92,0.034399684788659214,0.5351522772014141,0.993,0.862
93,0.03282514229416847,0.5339647221192717,0.993,0.854
94,0.030177760268561542,0.5247910791635513,0.992,0.866
95,0.029455365054309367,0.5115273581072688,0.996,0.861
96,0.02899619605857879,0.5085419715195895,0.996,0.861
97,0.024383189124055207,0.5284626146405935,0.997,0.857
98,0.025271717654541136,0.5343911144137382,0.996,0.869
99,0.02450178360566497,0.534539176300168,0.995,0.862
100,0.020519050480797888,0.5141022850200534,0.996,0.869
101,0.04086040219292045,0.5223513299226761,0.989,0.864
102,0.024568167976103724,0.5336672656610608,0.997,0.865
103,0.021910749124363065,0.5235136047750711,0.995,0.861
104,0.02194965834263712,0.5078769770637155,0.994,0.875
105,0.01905744926072657,0.5171029864624143,0.998,0.875
106,0.019079372617416084,0.5252127226442098,0.997,0.868
107,0.015330667768139392,0.5273907250165939,1.0,0.865
108,0.018408382502384482,0.5310282269865274,0.996,0.864
109,0.02021752350497991,0.5754595404118299,0.998,0.863
110,0.02392808171454817,0.5355676925182342,0.996,0.873
111,0.021505019331816585,0.5777181597054004,0.998,0.865
112,0.017206093405839055,0.6141191460192204,0.999,0.852
113,0.018160516670905055,0.5144908763840794,0.997,0.871
114,0.015260165475774556,0.55978990085423,0.997,0.87
115,0.01771102597005665,0.5699049846827984,0.997,0.867
116,0.012793108499608933,0.5111509506776929,0.998,0.876
117,0.014645306736929342,0.5502119563519955,0.998,0.871
118,0.01751848539803177,0.5581692153960467,0.997,0.857
119,0.014245360342320055,0.5581685680896044,0.998,0.87
120,0.016447190318722278,0.5579883933067322,0.996,0.872
121,0.019261235867161303,0.5490832841396331,0.997,0.864
122,0.01296412584837526,0.5385305169969797,0.999,0.868
123,0.014157084107864648,0.566982113905251,0.999,0.865
124,0.017537784334272145,0.543509121965617,0.995,0.868
125,0.012393805366009474,0.587417300492525,0.998,0.866
126,0.00927304872777313,0.5404689329862594,0.999,0.871
127,0.014669490889646112,0.5486262203380465,0.999,0.872
128,0.013652600101195275,0.5620042339898645,0.999,0.868
129,0.009163973797112703,0.5658838379383088,0.999,0.86
130,0.009913988369517028,0.5369954583793879,0.999,0.879
131,0.008110614421311765,0.5943679317459464,1.0,0.862
132,0.007760994709096849,0.5740595449134708,1.0,0.876
133,0.00631920823128894,0.5195457637868821,1.0,0.886
134,0.00874924120027572,0.5718654691055417,0.998,0.868
135,0.014906044790986926,0.5418722385540604,0.999,0.872
136,0.01001410732511431,0.5294406178966165,0.999,0.875
137,0.008141179555095732,0.5712042815983296,0.999,0.872
138,0.009496920660603791,0.5673527447320521,0.999,0.869
139,0.007044924988877028,0.6046201077848673,0.999,0.86
140,0.007383876191452146,0.5473917647451162,1.0,0.868
141,0.011246471151243895,0.5800807268731296,0.999,0.867
142,0.006558073834748939,0.5534891013614833,1.0,0.876
143,0.006040537301450968,0.583522105962038,1.0,0.869
144,0.00685877603944391,0.5892270310036838,1.0,0.864
145,0.007168379893992096,0.6315215046703816,0.998,0.862
146,0.007738118473207578,0.5710285148164257,0.999,0.88
147,0.009292469711508601,0.6116933428496122,0.999,0.865
148,0.006365328155225143,0.5799476016312838,1.0,0.867
149,0.007243553642183542,0.610250538662076,0.999,0.875
150,0.007477968391031027,0.6214253569766879,0.999,0.866
151,0.004336517270421609,0.610342265330255,1.0,0.87
152,0.005294829146005213,0.6105019056983292,1.0,0.876
153,0.005845662356587127,0.6097845885716379,0.999,0.87
154,0.0038186836981913075,0.6077474148385227,1.0,0.874
155,0.005173019820358604,0.5690692156553269,0.999,0.873
156,0.004152337375562638,0.5805640046112239,1.0,0.877
157,0.0033193809632211923,0.6170545585826039,1.0,0.861
158,0.00517862374545075,0.594044284466654,0.999,0.868
159,0.005023991261841729,0.599566946849227,1.0,0.866
160,0.00836200178018771,0.6327964384108782,0.998,0.87
161,0.01687035929877311,0.6129982243478298,0.997,0.88
162,0.007515190250705928,0.5783669345080853,0.999,0.872
163,0.015402587139979005,0.6005475006904453,0.997,0.879
164,0.011346564032137393,0.6670075270533562,0.997,0.853
165,0.013435179793741554,0.6455261047184467,0.997,0.865
166,0.004140764024341479,0.6006729622371495,1.0,0.869
167,0.00668649040220771,0.6016487181745469,0.998,0.865
168,0.012688949938165025,0.6085167057067156,0.998,0.864
169,0.005039084552554414,0.6124097715318203,1.0,0.865
170,0.010533250608714297,0.6307903414964676,0.998,0.861
171,0.018168337310198693,0.5667522923834621,0.995,0.872
172,0.005040225676493719,0.5632299894839525,0.999,0.87
173,0.003475875042495318,0.5830726233497262,1.0,0.869
174,0.0037515645171515644,0.6249626396410167,1.0,0.859
175,0.003957595585961826,0.5603528877813369,1.0,0.878
176,0.002900932697812095,0.5789797385409474,1.0,0.88
177,0.0024735986354062333,0.5994591376185417,1.0,0.869
178,0.0027691312780370935,0.6058476862125098,1.0,0.867
179,0.0026548731367802246,0.6429303543269634,1.0,0.864
180,0.0021701193822082133,0.5905358860641718,1.0,0.875
181,0.002409128553699702,0.6232021022355184,1.0,0.874
182,0.00833511458884459,0.6569720043987036,0.998,0.867
183,0.004612218110705726,0.6394758437760174,0.999,0.872
184,0.00302951775258407,0.6388560282625257,1.0,0.869
185,0.0027165503113064913,0.5870421836525201,1.0,0.879
186,0.0019557476276531815,0.6878742614015937,1.0,0.864
187,0.001957450617046561,0.6449590176716447,1.0,0.869
188,0.0019262515915033874,0.62698556849733,1.0,0.875
189,0.0046945689414860685,0.6425844305753707,0.998,0.87
190,0.010636681718751788,0.6513434735964984,0.998,0.87
