% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=143841, Sat Aug 26 23:10:46 2023, <python>{}</python>
1 50 0.00475313093655693 1.0000496106055654 12.89752650176679 1.2897526501766791e+01 15.812720848056543 18.197879858657245   
2 100 0.0046165088141318 1.0254264821076051 12.89752650176679 1.3206713780918733e+01 14.708480565371033 16.784452296819794   
3 150 0.004559330741987791 1.028294693045591 12.234982332155482 1.2234982332155482e+01 13.869257950530042 15.591872791519435   
4 200 0.004547761044646811 1.0340566205682067 10.909893992932865 1.0909893992932865e+01 12.985865724381625 14.266784452296818   
5 250 0.004587903062964999 1.0371686729835954 10.82155477031803 1.0821554770318031e+01 11.969964664310965 14.620141342756185   
6 300 0.004686722584373012 1.041814961292151 10.026501766784463 1.0026501766784463e+01 11.351590106007066 12.588339222614849   
7 350 0.004799637913281153 1.0469513466516915 9.452296819787989 9.4522968197879891e+00 10.556537102473499 11.969964664310965   
8 400 0.004956914086138064 1.0522281945998508 9.187279151943471 9.1872791519434713e+00 10.512367491166088 11.572438162544174   
9 450 0.005176303360961033 1.0579346509681664 8.083038869257948 8.0830388692579476e+00 9.84982332155478 11.086572438162548   
10 500 0.005415151641912236 1.0651421772382532 8.083038869257948 8.0830388692579476e+00 9.143109540636047 10.909893992932865   
11 550 0.005679242271848821 1.0708840595735938 8.038869257950537 8.0388692579505374e+00 8.745583038869256 9.982332155477039   
12 600 0.005988822061337793 1.0752678390364852 6.846289752650179 6.8462897526501791e+00 8.568904593639587 9.673144876325097   
13 650 0.006315059995755294 1.0798633747892838 6.846289752650179 6.9346289752650279e+00 7.950530035335689 8.92226148409894   
14 700 0.0066100864199052835 1.0841499087316777 6.802120141342755 6.8021201413427548e+00 7.862190812720854 9.31978798586573   
15 750 0.006926435847880423 1.0875709615923026 6.316254416961129 6.3162544169611294e+00 7.81802120141343 8.833922261484105   
16 800 0.007223395057763295 1.0916165271951963 6.316254416961129 6.5371024734982370e+00 7.641342756183747 9.275618374558306   
17 850 0.007556762053387512 1.0946855071042993 6.051236749116612 6.0512367491166117e+00 7.597173144876322 9.363957597173155   
18 900 0.007911162709154014 1.0992478882354135 6.051236749116612 6.2720848056537193e+00 7.24381625441697 9.187279151943471   
19 950 0.008267835525716239 1.1022959969185933 6.051236749116612 6.1837455830388706e+00 7.3321554770318045 8.745583038869256   
20 1000 0.008607439847921491 1.1056741869106763 6.051236749116612 6.0512367491166117e+00 7.24381625441697 8.613074204946997   
21 1050 0.0089182590568775 1.1076286948844694 5.388692579505303 5.3886925795053031e+00 6.757950530035345 8.436395759717314   
22 1100 0.009267039978575689 1.1119511975834118 5.388692579505303 5.7420494699646696e+00 6.6254416961130715 10.291519434628981   
23 1150 0.009650341393582507 1.1156544182141515 5.388692579505303 5.4328621908127275e+00 6.492932862190813 7.464664310954063   
24 1200 0.010025353475705327 1.1187148581455018 4.946996466431102 4.9469964664311021e+00 6.272084805653719 7.9063604240282785   
25 1250 0.010333497409948569 1.1224562972389167 4.946996466431102 5.2120141342756199e+00 6.227915194346295 7.199646643109546   
26 1300 0.010608980875597229 1.1263749634560012 4.946996466431102 5.0353356890459366e+00 6.051236749116612 6.978798586572438   
27 1350 0.010927057538295091 1.1298157011404475 4.946996466431102 5.0353356890459366e+00 5.962897526501777 7.7738515901060055   
28 1400 0.011289323193487999 1.1345755551714765 4.946996466431102 5.1678445229681955e+00 5.74204946996467 7.022968197879862   
29 1450 0.011626936491221502 1.14198765409878 4.946996466431102 4.9469964664311021e+00 5.521201413427562 6.537102473498237   
30 1500 0.011961913887139394 1.147379199427652 4.505300353356901 4.5053003533569012e+00 5.609540636042411 6.537102473498237   
31 1550 0.012256605727371705 1.153245730406565 4.505300353356901 4.5494699646643113e+00 5.477031802120152 6.669611307420496   
32 1600 0.012524869006028911 1.158059573898014 4.505300353356901 4.5936395759717357e+00 5.300353356890469 6.272084805653719   
33 1650 0.012722516074195002 1.1642112413666195 4.505300353356901 4.5053003533569012e+00 5.344522968197879 6.316254416961129   
34 1700 0.012893917975393026 1.1706860248138748 4.505300353356901 4.7261484098939945e+00 5.300353356890469 6.095406360424036   
35 1750 0.013106222995138025 1.1771541126344947 4.328621908127218 4.3286219081272179e+00 5.1678445229681955 6.6254416961130715   
36 1800 0.01326321587180665 1.1837702596553763 4.328621908127218 4.4611307420494768e+00 5.21201413427562 6.051236749116612   
37 1850 0.013453139931751554 1.1899190805880646 4.328621908127218 4.6378091872791600e+00 5.300353356890469 6.8904593639576035   
38 1900 0.013570390301980194 1.1961844078951773 4.240282685512369 4.2402826855123692e+00 5.300353356890469 6.360424028268554   
39 1950 0.01368086200275469 1.2014837323535048 4.10777385159011 4.1077738515901103e+00 5.079505300353361 5.918727915194353   
40 2000 0.013709094852543296 1.2082658389698058 4.10777385159011 4.5053003533569012e+00 5.079505300353361 6.360424028268554   
41 2050 0.013719629139809368 1.215459474540725 4.10777385159011 4.3727915194346281e+00 4.9911660777385265 5.962897526501777   
42 2100 0.01370514859946888 1.2222651769884774 4.063604240282686 4.0636042402826860e+00 5.1678445229681955 5.830388692579504   
43 2150 0.013682026640430646 1.227689000808354 4.063604240282686 4.1519434628975347e+00 4.946996466431102 5.74204946996467   
44 2200 0.013627914935493647 1.233332961530837 3.931095406360427 3.9310954063604271e+00 4.814487632508843 5.74204946996467   
45 2250 0.013574801647782705 1.2386286810353317 3.931095406360427 3.9310954063604271e+00 4.770318021201419 5.609540636042411   
46 2300 0.01356728888510594 1.2448364992672878 3.931095406360427 4.0636042402826860e+00 4.770318021201419 5.8745583038869285   
47 2350 0.01362491798187536 1.252250744092896 3.8869257950530027 3.8869257950530027e+00 4.770318021201419 5.918727915194353   
48 2400 0.013624114989456475 1.2580000633677744 3.8869257950530027 4.0194346289752758e+00 4.68197879858657 5.786219081272094   
49 2450 0.01363767842275766 1.2628167194360538 3.8869257950530027 3.9310954063604271e+00 4.68197879858657 5.388692579505303   
50 2500 0.01362891578637451 1.2684754891898433 3.8427561837455926 3.8427561837455926e+00 4.63780918727916 5.256183745583044   
51 2550 0.013638240641279007 1.274345026602963 3.8427561837455926 3.9310954063604271e+00 4.593639575971736 5.477031802120152   
52 2600 0.013626798380063762 1.280029612391133 3.8427561837455926 4.0194346289752758e+00 4.770318021201419 5.609540636042411   
53 2650 0.013635859622171734 1.2849993448322008 3.8427561837455926 4.0194346289752758e+00 4.63780918727916 5.388692579505303   
54 2700 0.013625304847658653 1.2894335100726009 3.8427561837455926 4.0194346289752758e+00 4.68197879858657 5.830388692579504   
55 2750 0.013563775471924312 1.2947455782956656 3.8427561837455926 4.0194346289752758e+00 4.593639575971736 5.565371024734986   
56 2800 0.013441405388119844 1.3006598764737893 3.8427561837455926 4.0636042402826860e+00 4.68197879858657 5.565371024734986   
57 2850 0.013242352793806575 1.305891030141343 3.8427561837455926 3.9310954063604271e+00 4.7261484098939945 5.830388692579504   
58 2900 0.013061801025124572 1.3104043040737015 3.6660777385159093 3.6660777385159093e+00 4.461130742049477 5.830388692579504   
59 2950 0.01291897636259743 1.315019283865881 3.6660777385159093 3.8427561837455926e+00 4.461130742049477 6.139575971731446   
60 3000 0.012812159491395806 1.3204904444565595 3.6660777385159093 3.8869257950530027e+00 4.68197879858657 5.521201413427562   
61 3050 0.012771158176329402 1.3248836441633927 3.621908127208485 3.6219081272084850e+00 4.328621908127218 5.1678445229681955   
62 3100 0.012752575039657007 1.328341670710868 3.5777385159010606 3.5777385159010606e+00 4.505300353356901 5.74204946996467   
63 3150 0.012667945660060777 1.3324600968697478 3.5777385159010606 4.0194346289752758e+00 4.505300353356901 5.521201413427562   
64 3200 0.012578963063345591 1.335668486976154 3.5777385159010606 3.8869257950530027e+00 4.593639575971736 5.786219081272094   
65 3250 0.012510504010926408 1.3382890639298919 3.5777385159010606 3.5777385159010606e+00 4.63780918727916 5.521201413427562   
66 3300 0.012448031969216776 1.3416566451553094 3.489399293286226 3.4893992932862261e+00 4.416961130742052 5.344522968197879   
67 3350 0.012392531811379583 1.344470143491391 3.489399293286226 3.4893992932862261e+00 4.461130742049477 6.051236749116612   
68 3400 0.012339473328898664 1.3462661223722234 3.3568904593639672 3.3568904593639672e+00 4.416961130742052 5.74204946996467   
69 3450 0.01226810958061324 1.3493210588564495 3.3568904593639672 3.7544169611307439e+00 4.416961130742052 5.21201413427562   
70 3500 0.012308275741440288 1.351106487038715 3.3568904593639672 3.5777385159010606e+00 4.328621908127218 5.035335689045937   
71 3550 0.012281752713625218 1.3531860783163094 3.3568904593639672 3.5777385159010606e+00 4.416961130742052 5.609540636042411   
72 3600 0.012241404529868265 1.3559999363412487 3.3568904593639672 3.5335689045936505e+00 4.284452296819794 5.256183745583044   
73 3650 0.012185668039259566 1.3576551117752336 3.3568904593639672 3.4893992932862261e+00 4.240282685512369 5.4328621908127275   
74 3700 0.01214806186793348 1.3581452667190823 3.3568904593639672 3.3568904593639672e+00 4.284452296819794 4.9911660777385265   
75 3750 0.012195311056190318 1.3583429875618673 3.3568904593639672 3.4893992932862261e+00 4.328621908127218 5.035335689045937   
76 3800 0.012266486035720541 1.3597500585683617 3.3568904593639672 3.7102473498233195e+00 4.284452296819794 5.477031802120152   
77 3850 0.012306907554273942 1.3607731961218945 3.3568904593639672 3.7102473498233195e+00 4.461130742049477 6.007067137809187   
78 3900 0.012361090622684142 1.3620752384878914 3.3568904593639672 3.7985865724381682e+00 4.416961130742052 5.4328621908127275   
79 3950 0.012384562865481959 1.3635559931082146 3.312720848056543 3.3127208480565429e+00 4.328621908127218 6.227915194346295   
80 4000 0.012330142262992998 1.3646971269946175 3.312720848056543 3.6219081272084850e+00 4.328621908127218 5.477031802120152   
81 4050 0.01224165906017519 1.3669663489672323 3.312720848056543 3.3127208480565429e+00 4.240282685512369 5.962897526501777   
82 4100 0.012118417362381794 1.3691809230888754 3.180212014134284 3.1802120141342840e+00 4.284452296819794 4.858657243816253   
83 4150 0.012001476646294128 1.3716221780906817 3.180212014134284 3.6660777385159093e+00 4.151943462897535 5.035335689045937   
84 4200 0.011888638292851049 1.3737769167416325 3.180212014134284 3.4010600706713774e+00 4.284452296819794 5.300353356890469   
85 4250 0.01179394286876234 1.376470321180493 3.180212014134284 3.4452296819788018e+00 4.151943462897535 5.079505300353361   
86 4300 0.011718923394598603 1.3785644113691142 3.180212014134284 3.5335689045936505e+00 4.240282685512369 4.9911660777385265   
87 4350 0.011626653528112934 1.3799038451122017 3.180212014134284 3.5777385159010606e+00 4.151943462897535 4.814487632508843   
88 4400 0.011479518299275559 1.3810711350956006 3.180212014134284 3.4010600706713774e+00 4.196113074204945 4.68197879858657   
89 4450 0.011335837948996706 1.3825016896102653 3.180212014134284 3.2685512367491185e+00 4.10777385159011 5.256183745583044   
90 4500 0.011239991634969132 1.3837396389303636 3.180212014134284 3.2685512367491185e+00 4.10777385159011 4.9911660777385265   
91 4550 0.011144287044246417 1.3850366189058443 3.180212014134284 3.1802120141342840e+00 4.196113074204945 4.902826855123678   
92 4600 0.011062505171857044 1.3861617689631662 2.915194346289752 2.9151943462897520e+00 4.063604240282686 4.63780918727916   
93 4650 0.010957395540355635 1.3874736160807453 2.915194346289752 3.1802120141342840e+00 4.063604240282686 4.814487632508843   
94 4700 0.01086913997000827 1.3886734959775593 2.915194346289752 3.4893992932862261e+00 4.019434628975276 4.593639575971736   
95 4750 0.010790018479804767 1.3897820799207072 2.915194346289752 3.2685512367491185e+00 3.8869257950530027 4.902826855123678   
96 4800 0.010691788727672695 1.3936520982904241 2.915194346289752 3.1802120141342840e+00 4.019434628975276 4.549469964664311   
97 4850 0.0105521082988771 1.3946561301165605 2.915194346289752 3.1802120141342840e+00 3.8427561837455926 4.770318021201419   
98 4900 0.010389467573424781 1.396352311315409 2.915194346289752 3.1802120141342840e+00 3.931095406360427 4.814487632508843   
99 4950 0.010260110067472667 1.3968050287840243 2.915194346289752 3.1802120141342840e+00 3.931095406360427 4.68197879858657   
100 5000 0.01019555302305925 1.397546187282832 2.915194346289752 3.1802120141342840e+00 3.8427561837455926 4.593639575971736   
101 5050 0.010093905057507747 1.398314980866006 2.915194346289752 3.1360424028268596e+00 3.798586572438168 4.770318021201419   
