time 00h 00m 10s, episodes 13, frames 0.0M, mean epr -309.81, run loss 1436.98
time 00h 00m 20s, episodes 35, frames 0.0M, mean epr -611.35, run loss 2671.27
time 00h 00m 30s, episodes 58, frames 0.0M, mean epr -233.63, run loss 1116.55
time 00h 00m 40s, episodes 78, frames 0.0M, mean epr -364.67, run loss 1660.42
time 00h 00m 52s, episodes 125, frames 0.0M, mean epr -384.07, run loss 1581.00
time 00h 01m 03s, episodes 166, frames 0.0M, mean epr -530.67, run loss 1971.34
time 00h 01m 14s, episodes 206, frames 0.0M, mean epr -685.60, run loss 2201.52
time 00h 01m 25s, episodes 250, frames 0.0M, mean epr -594.06, run loss 1931.90
time 00h 01m 36s, episodes 300, frames 0.0M, mean epr -553.10, run loss 2455.07
time 00h 01m 46s, episodes 349, frames 0.0M, mean epr -528.19, run loss 1961.53
time 00h 01m 57s, episodes 401, frames 0.0M, mean epr -497.84, run loss 2245.67
time 00h 02m 08s, episodes 450, frames 0.0M, mean epr -523.50, run loss 2084.94
time 00h 02m 18s, episodes 497, frames 0.1M, mean epr -356.89, run loss 1406.34
time 00h 02m 30s, episodes 552, frames 0.1M, mean epr -258.41, run loss 578.72
time 00h 02m 41s, episodes 599, frames 0.1M, mean epr -354.04, run loss 1483.34
time 00h 02m 52s, episodes 649, frames 0.1M, mean epr -704.84, run loss 2056.09
time 00h 03m 03s, episodes 690, frames 0.1M, mean epr -435.48, run loss 2210.70
time 00h 03m 13s, episodes 724, frames 0.1M, mean epr -607.35, run loss 2295.65
time 00h 03m 23s, episodes 776, frames 0.1M, mean epr -577.24, run loss 2027.70
time 00h 03m 34s, episodes 826, frames 0.1M, mean epr -634.50, run loss 2732.28
time 00h 03m 45s, episodes 872, frames 0.1M, mean epr -443.08, run loss 2316.90
time 00h 03m 55s, episodes 924, frames 0.1M, mean epr -424.78, run loss 1390.19
time 00h 04m 06s, episodes 973, frames 0.1M, mean epr -582.36, run loss 2103.00
time 00h 04m 17s, episodes 1014, frames 0.1M, mean epr -648.10, run loss 2084.56
time 00h 04m 28s, episodes 1059, frames 0.1M, mean epr -693.53, run loss 2898.42
time 00h 04m 39s, episodes 1092, frames 0.1M, mean epr -501.38, run loss 2332.33
time 00h 04m 49s, episodes 1136, frames 0.1M, mean epr -718.97, run loss 3384.96
time 00h 04m 59s, episodes 1186, frames 0.1M, mean epr -340.76, run loss 1232.38
time 00h 05m 10s, episodes 1230, frames 0.1M, mean epr -376.72, run loss 1957.04
time 00h 05m 20s, episodes 1266, frames 0.1M, mean epr -391.59, run loss 2189.92
time 00h 05m 30s, episodes 1305, frames 0.1M, mean epr -239.35, run loss 919.38
time 00h 05m 40s, episodes 1353, frames 0.1M, mean epr -456.53, run loss 4721.00
time 00h 05m 50s, episodes 1404, frames 0.1M, mean epr -736.30, run loss 2459.00
time 00h 06m 00s, episodes 1453, frames 0.2M, mean epr -661.74, run loss 2011.37
time 00h 06m 11s, episodes 1491, frames 0.2M, mean epr -595.90, run loss 2214.28
time 00h 06m 21s, episodes 1537, frames 0.2M, mean epr -557.77, run loss 2001.45
time 00h 06m 32s, episodes 1582, frames 0.2M, mean epr -493.59, run loss 1658.55
time 00h 06m 42s, episodes 1638, frames 0.2M, mean epr -597.14, run loss 2154.18
time 00h 06m 52s, episodes 1688, frames 0.2M, mean epr -555.77, run loss 2831.32
time 00h 07m 03s, episodes 1739, frames 0.2M, mean epr -444.81, run loss 1885.94
time 00h 07m 13s, episodes 1786, frames 0.2M, mean epr -521.90, run loss 2119.54
time 00h 07m 23s, episodes 1822, frames 0.2M, mean epr -493.63, run loss 3063.89
time 00h 07m 33s, episodes 1871, frames 0.2M, mean epr -22.69, run loss 172.15
time 00h 07m 43s, episodes 1911, frames 0.2M, mean epr -420.65, run loss 2361.34
time 00h 07m 53s, episodes 1950, frames 0.2M, mean epr -524.08, run loss 2236.98
time 00h 08m 03s, episodes 1989, frames 0.2M, mean epr -715.97, run loss 3211.04
time 00h 08m 14s, episodes 2053, frames 0.2M, mean epr -239.71, run loss 793.88
time 00h 08m 25s, episodes 2112, frames 0.2M, mean epr -508.59, run loss 1929.16
time 00h 08m 35s, episodes 2174, frames 0.2M, mean epr -527.48, run loss 1775.82
time 00h 08m 45s, episodes 2239, frames 0.2M, mean epr -549.10, run loss 2110.58
time 00h 08m 55s, episodes 2297, frames 0.2M, mean epr -299.76, run loss 3795.70
time 00h 09m 06s, episodes 2345, frames 0.2M, mean epr -658.19, run loss 3229.31
time 00h 09m 16s, episodes 2390, frames 0.2M, mean epr -459.97, run loss 1623.59
time 00h 09m 27s, episodes 2437, frames 0.2M, mean epr -538.61, run loss 2316.18
time 00h 09m 38s, episodes 2483, frames 0.3M, mean epr -573.19, run loss 2460.18
time 00h 09m 48s, episodes 2518, frames 0.3M, mean epr -620.77, run loss 2690.63
