time 00h 00m 10s, episodes 48, frames 0.005720M, mean epr -345.02, run loss 949.66
time 00h 00m 20s, episodes 182, frames 0.017048M, mean epr -438.60, run loss 1776.60
time 00h 00m 31s, episodes 299, frames 0.028038M, mean epr -325.86, run loss 1321.98
time 00h 00m 41s, episodes 422, frames 0.039441M, mean epr -381.93, run loss 1542.53
time 00h 00m 41s, episodes 482, frames 0.040441M, mean epr -279.21, run loss 1542.53 假的
time 00h 00m 52s, episodes 542, frames 0.050889M, mean epr -176.48, run loss 618.03
time 00h 01m 02s, episodes 653, frames 0.061993M, mean epr -608.58, run loss 3125.50
time 00h 01m 12s, episodes 781, frames 0.073155M, mean epr -368.37, run loss 973.73
time 00h 01m 22s, episodes 913, frames 0.084187M, mean epr -209.66, run loss 702.71
time 00h 01m 33s, episodes 1042, frames 0.095187M, mean epr -460.39, run loss 2110.34
time 00h 01m 43s, episodes 1168, frames 0.106036M, mean epr -563.67, run loss 5382.69
time 00h 01m 54s, episodes 1242, frames 0.114372M, mean epr -397.38, run loss 1763.88
time 00h 02m 04s, episodes 1324, frames 0.122076M, mean epr -277.27, run loss 1130.09
time 00h 02m 14s, episodes 1407, frames 0.129674M, mean epr -411.71, run loss 1427.48
time 00h 02m 26s, episodes 1458, frames 0.135480M, mean epr -697.73, run loss 2690.02
time 00h 02m 36s, episodes 1491, frames 0.139073M, mean epr -510.31, run loss 1735.53
time 00h 02m 46s, episodes 1530, frames 0.143341M, mean epr -235.90, run loss 685.27
time 00h 02m 58s, episodes 1573, frames 0.147565M, mean epr -571.43, run loss 1923.90
time 00h 03m 08s, episodes 1610, frames 0.151082M, mean epr -455.49, run loss 4602.31
time 00h 03m 19s, episodes 1644, frames 0.154899M, mean epr -397.48, run loss 2016.99
time 00h 03m 30s, episodes 1682, frames 0.158971M, mean epr -341.37, run loss 2097.64
time 00h 03m 40s, episodes 1716, frames 0.162472M, mean epr -243.43, run loss 1167.61
time 00h 03m 50s, episodes 1748, frames 0.166070M, mean epr -417.41, run loss 2093.64
time 00h 04m 00s, episodes 1772, frames 0.169764M, mean epr -495.07, run loss 2372.80
time 00h 04m 10s, episodes 1804, frames 0.172911M, mean epr -449.03, run loss 1561.56
time 00h 04m 20s, episodes 1829, frames 0.175622M, mean epr -752.91, run loss 3016.79
time 00h 04m 31s, episodes 1858, frames 0.178455M, mean epr -624.09, run loss 2569.25
time 00h 04m 42s, episodes 1879, frames 0.181497M, mean epr -424.46, run loss 1824.24
time 00h 04m 55s, episodes 1917, frames 0.184850M, mean epr -444.64, run loss 1915.02
time 00h 05m 06s, episodes 1940, frames 0.187515M, mean epr -372.18, run loss 1442.47
time 00h 05m 16s, episodes 1958, frames 0.189637M, mean epr -570.66, run loss 2269.89
time 00h 05m 27s, episodes 1978, frames 0.191762M, mean epr -376.01, run loss 1428.47
time 00h 05m 37s, episodes 1999, frames 0.193891M, mean epr -682.54, run loss 1912.50
time 00h 05m 47s, episodes 2021, frames 0.196055M, mean epr -505.93, run loss 2190.82
time 00h 05m 57s, episodes 2037, frames 0.198196M, mean epr -734.84, run loss 3520.49
time 00h 06m 08s, episodes 2055, frames 0.200335M, mean epr -463.75, run loss 2206.65
time 00h 06m 19s, episodes 2070, frames 0.202546M, mean epr -691.27, run loss 2955.38
time 00h 06m 30s, episodes 2087, frames 0.204758M, mean epr -633.32, run loss 4847.70
time 00h 06m 40s, episodes 2108, frames 0.206791M, mean epr -590.22, run loss 2240.36
time 00h 06m 50s, episodes 2124, frames 0.208726M, mean epr -720.79, run loss 4107.95
time 00h 07m 01s, episodes 2139, frames 0.210972M, mean epr -508.06, run loss 2422.77
time 00h 07m 11s, episodes 2164, frames 0.212948M, mean epr -948.97, run loss 3212.45
time 00h 07m 21s, episodes 2193, frames 0.215034M, mean epr -278.62, run loss 557.21
time 00h 07m 33s, episodes 2217, frames 0.217383M, mean epr -555.89, run loss 2277.90
time 00h 07m 43s, episodes 2240, frames 0.219427M, mean epr -361.20, run loss 1000.76
time 00h 07m 54s, episodes 2265, frames 0.221774M, mean epr -377.13, run loss 1277.20
time 00h 08m 04s, episodes 2287, frames 0.223920M, mean epr -714.37, run loss 2141.99
time 00h 08m 16s, episodes 2311, frames 0.226049M, mean epr -631.02, run loss 2016.47
time 00h 08m 26s, episodes 2332, frames 0.228045M, mean epr -572.37, run loss 3242.22
time 00h 08m 36s, episodes 2348, frames 0.230048M, mean epr -665.90, run loss 3078.03
time 00h 08m 46s, episodes 2363, frames 0.232151M, mean epr -446.44, run loss 2301.47
time 00h 08m 57s, episodes 2391, frames 0.235249M, mean epr -619.15, run loss 2443.70
time 00h 09m 07s, episodes 2425, frames 0.238967M, mean epr -534.87, run loss 2683.81
time 00h 09m 19s, episodes 2450, frames 0.242915M, mean epr -648.87, run loss 2828.48
time 00h 09m 29s, episodes 2482, frames 0.246363M, mean epr -780.86, run loss 2652.17
time 00h 09m 39s, episodes 2529, frames 0.250048M, mean epr -537.06, run loss 2117.02
time 00h 09m 49s, episodes 2569, frames 0.253503M, mean epr -223.66, run loss 3243.42
time 00h 10m 01s, episodes 2616, frames 0.257883M, mean epr -198.38, run loss 631.06
time 00h 10m 11s, episodes 2656, frames 0.261495M, mean epr -268.03, run loss 1069.75
time 00h 10m 22s, episodes 2696, frames 0.265257M, mean epr -481.35, run loss 2859.36
time 00h 10m 33s, episodes 2737, frames 0.269040M, mean epr -239.11, run loss 1490.91
time 00h 10m 43s, episodes 2772, frames 0.272597M, mean epr -371.18, run loss 2019.51
time 00h 10m 53s, episodes 2809, frames 0.276228M, mean epr -442.41, run loss 1824.49
time 00h 11m 03s, episodes 2839, frames 0.279895M, mean epr -689.91, run loss 3161.97
time 00h 11m 14s, episodes 2876, frames 0.283588M, mean epr -592.83, run loss 3203.84
time 00h 11m 24s, episodes 2917, frames 0.287036M, mean epr -426.56, run loss 1960.65
time 00h 11m 34s, episodes 2938, frames 0.290609M, mean epr -481.84, run loss 2795.00
time 00h 11m 44s, episodes 2973, frames 0.294218M, mean epr -656.14, run loss 2524.64
time 00h 11m 54s, episodes 3002, frames 0.297888M, mean epr -335.83, run loss 2265.38
time 00h 12m 05s, episodes 3034, frames 0.301481M, mean epr -515.96, run loss 3028.10
time 00h 12m 15s, episodes 3057, frames 0.304935M, mean epr -307.88, run loss 4285.63
time 00h 12m 26s, episodes 3088, frames 0.308974M, mean epr -305.24, run loss 639.19
time 00h 12m 36s, episodes 3127, frames 0.312279M, mean epr -561.66, run loss 1867.49
time 00h 12m 46s, episodes 3177, frames 0.315786M, mean epr -690.11, run loss 3152.86
time 00h 12m 57s, episodes 3223, frames 0.319772M, mean epr -608.96, run loss 2864.58
time 00h 13m 09s, episodes 3269, frames 0.323864M, mean epr -620.84, run loss 1802.19
time 00h 13m 19s, episodes 3297, frames 0.327238M, mean epr -528.15, run loss 1896.27
time 00h 13m 29s, episodes 3327, frames 0.330685M, mean epr -292.95, run loss 758.31
time 00h 13m 39s, episodes 3346, frames 0.333814M, mean epr -459.63, run loss 2075.39
time 00h 13m 49s, episodes 3380, frames 0.337183M, mean epr -337.25, run loss 2251.81
time 00h 13m 59s, episodes 3429, frames 0.340572M, mean epr -463.53, run loss 2267.92
time 00h 14m 10s, episodes 3472, frames 0.344422M, mean epr -490.72, run loss 2069.27
time 00h 14m 21s, episodes 3515, frames 0.348190M, mean epr -468.13, run loss 1372.15
time 00h 14m 32s, episodes 3550, frames 0.352061M, mean epr -667.86, run loss 2445.64
time 00h 14m 43s, episodes 3584, frames 0.355692M, mean epr -556.63, run loss 1968.75
time 00h 14m 53s, episodes 3626, frames 0.359132M, mean epr -278.29, run loss 1368.01
time 00h 15m 03s, episodes 3673, frames 0.362560M, mean epr -337.93, run loss 1326.89
time 00h 15m 15s, episodes 3727, frames 0.366738M, mean epr -136.93, run loss 714.07
time 00h 15m 25s, episodes 3764, frames 0.370257M, mean epr -75.79, run loss 441.46
time 00h 15m 35s, episodes 3784, frames 0.373675M, mean epr -377.06, run loss 1215.37
time 00h 15m 45s, episodes 3801, frames 0.377190M, mean epr -479.52, run loss 1923.15
time 00h 15m 55s, episodes 3828, frames 0.380658M, mean epr -336.76, run loss 1938.28
time 00h 16m 06s, episodes 3857, frames 0.384679M, mean epr -282.31, run loss 1365.53
time 00h 16m 17s, episodes 3881, frames 0.388116M, mean epr -556.62, run loss 5177.88
time 00h 16m 27s, episodes 3899, frames 0.391583M, mean epr -495.40, run loss 2049.62
time 00h 16m 37s, episodes 3919, frames 0.395124M, mean epr -113.27, run loss 1762.62
time 00h 16m 48s, episodes 3965, frames 0.398949M, mean epr -276.24, run loss 1197.10
time 00h 17m 01s, episodes 4005, frames 0.403072M, mean epr -187.97, run loss 831.16
time 00h 17m 11s, episodes 4023, frames 0.406516M, mean epr -514.21, run loss 2307.04
time 00h 17m 21s, episodes 4052, frames 0.410044M, mean epr -447.58, run loss 2676.50
time 00h 17m 31s, episodes 4079, frames 0.413415M, mean epr -179.30, run loss 1037.05
time 00h 17m 41s, episodes 4097, frames 0.416903M, mean epr -305.54, run loss 1489.00
time 00h 17m 51s, episodes 4122, frames 0.420531M, mean epr -225.96, run loss 2046.05
time 00h 18m 01s, episodes 4153, frames 0.424136M, mean epr -171.38, run loss 1798.63
time 00h 18m 12s, episodes 4184, frames 0.427899M, mean epr -63.79, run loss 1987.63
time 00h 18m 23s, episodes 4202, frames 0.431647M, mean epr -222.72, run loss 2494.17
time 00h 18m 35s, episodes 4226, frames 0.435743M, mean epr -407.93, run loss 2229.24
time 00h 18m 45s, episodes 4254, frames 0.439292M, mean epr -343.25, run loss 1907.83
time 00h 18m 57s, episodes 4277, frames 0.443515M, mean epr -236.96, run loss 836.12
time 00h 19m 07s, episodes 4314, frames 0.447027M, mean epr -115.18, run loss 3049.62
time 00h 19m 17s, episodes 4353, frames 0.450605M, mean epr -63.94, run loss 645.37
time 00h 19m 29s, episodes 4385, frames 0.454775M, mean epr -75.10, run loss 888.89
time 00h 19m 39s, episodes 4402, frames 0.458323M, mean epr -84.02, run loss 1509.89
time 00h 19m 49s, episodes 4419, frames 0.461799M, mean epr -628.03, run loss 4155.19
time 00h 20m 01s, episodes 4458, frames 0.465853M, mean epr -61.78, run loss 401.91
time 00h 20m 13s, episodes 4491, frames 0.470033M, mean epr -76.90, run loss 2009.62
time 00h 20m 24s, episodes 4502, frames 0.474083M, mean epr -227.61, run loss 1344.91
time 00h 20m 34s, episodes 4519, frames 0.477445M, mean epr -236.97, run loss 1619.20
time 00h 20m 44s, episodes 4556, frames 0.481088M, mean epr -31.65, run loss 1088.28
time 00h 20m 54s, episodes 4586, frames 0.484508M, mean epr -243.23, run loss 890.79
time 00h 21m 06s, episodes 4628, frames 0.488504M, mean epr -220.13, run loss 670.28
time 00h 21m 17s, episodes 4659, frames 0.492284M, mean epr -238.31, run loss 1678.31
time 00h 21m 27s, episodes 4679, frames 0.495781M, mean epr -277.99, run loss 1953.15
time 00h 21m 37s, episodes 4696, frames 0.499234M, mean epr -47.37, run loss 1729.85
time 00h 21m 48s, episodes 4720, frames 0.502690M, mean epr -15.16, run loss 12.71
time 00h 21m 59s, episodes 4736, frames 0.506758M, mean epr -185.47, run loss 1561.67
time 00h 22m 09s, episodes 4754, frames 0.510240M, mean epr -307.52, run loss 2685.68
time 00h 22m 19s, episodes 4784, frames 0.513741M, mean epr -69.71, run loss 2959.97
time 00h 22m 29s, episodes 4809, frames 0.517130M, mean epr 2.15, run loss 1955.54
time 00h 22m 41s, episodes 4834, frames 0.521154M, mean epr -162.24, run loss 1371.31
time 00h 22m 53s, episodes 4850, frames 0.525090M, mean epr -130.78, run loss 1695.44
time 00h 23m 03s, episodes 4861, frames 0.528514M, mean epr -254.44, run loss 2135.48
time 00h 23m 13s, episodes 4882, frames 0.531880M, mean epr -54.76, run loss 1890.90
time 00h 23m 23s, episodes 4905, frames 0.535189M, mean epr -86.71, run loss 1337.58
time 00h 23m 33s, episodes 4914, frames 0.538590M, mean epr -195.30, run loss 1145.52
time 00h 23m 45s, episodes 4927, frames 0.542419M, mean epr -46.72, run loss 1344.71
time 00h 23m 55s, episodes 4941, frames 0.545749M, mean epr -312.09, run loss 3202.89
time 00h 24m 06s, episodes 4956, frames 0.549532M, mean epr -62.37, run loss 2822.70
time 00h 24m 16s, episodes 4968, frames 0.552986M, mean epr -75.76, run loss 1116.71
time 00h 24m 26s, episodes 4978, frames 0.556383M, mean epr -111.17, run loss 1787.35
time 00h 24m 36s, episodes 4986, frames 0.559761M, mean epr 3.20, run loss 1266.49
time 00h 24m 47s, episodes 4997, frames 0.563502M, mean epr -69.64, run loss 1797.10
time 00h 24m 58s, episodes 5010, frames 0.567071M, mean epr -43.09, run loss 1039.09
time 00h 25m 08s, episodes 5038, frames 0.570549M, mean epr -114.70, run loss 1551.49
time 00h 25m 18s, episodes 5057, frames 0.574150M, mean epr -63.68, run loss 1759.92
time 00h 25m 28s, episodes 5065, frames 0.577619M, mean epr -172.78, run loss 2968.24
time 00h 25m 39s, episodes 5074, frames 0.581310M, mean epr -92.95, run loss 1742.61
time 00h 25m 50s, episodes 5091, frames 0.585063M, mean epr -56.95, run loss 2567.57
time 00h 26m 00s, episodes 5107, frames 0.588395M, mean epr -271.08, run loss 3300.70
time 00h 26m 12s, episodes 5112, frames 0.592374M, mean epr -295.99, run loss 2124.33
time 00h 26m 22s, episodes 5123, frames 0.595739M, mean epr -180.99, run loss 1906.94
time 00h 26m 33s, episodes 5132, frames 0.599766M, mean epr -259.18, run loss 4416.23
time 00h 26m 45s, episodes 5154, frames 0.603699M, mean epr -78.46, run loss 1251.08
time 00h 26m 56s, episodes 5178, frames 0.607645M, mean epr -195.25, run loss 1620.41
time 00h 27m 07s, episodes 5188, frames 0.611336M, mean epr -17.44, run loss 1550.48
time 00h 27m 17s, episodes 5196, frames 0.614729M, mean epr -156.22, run loss 2652.65
time 00h 27m 27s, episodes 5210, frames 0.618226M, mean epr -107.04, run loss 2936.82
time 00h 27m 39s, episodes 5223, frames 0.622177M, mean epr -5.62, run loss 692.81
time 00h 27m 50s, episodes 5232, frames 0.625823M, mean epr -94.61, run loss 1790.39
time 00h 28m 01s, episodes 5243, frames 0.629350M, mean epr -241.98, run loss 2032.51
time 00h 28m 12s, episodes 5268, frames 0.633192M, mean epr -77.41, run loss 1350.89
time 00h 28m 24s, episodes 5286, frames 0.637322M, mean epr -124.54, run loss 1105.92
time 00h 28m 36s, episodes 5302, frames 0.641203M, mean epr 96.37, run loss 6212.74
time 00h 28m 48s, episodes 5313, frames 0.645363M, mean epr -19.02, run loss 825.24
time 00h 28m 58s, episodes 5333, frames 0.648948M, mean epr -69.93, run loss 1189.39
time 00h 29m 08s, episodes 5344, frames 0.652433M, mean epr -129.00, run loss 2392.63
time 00h 29m 20s, episodes 5372, frames 0.656625M, mean epr -23.16, run loss 1789.51
time 00h 29m 31s, episodes 5380, frames 0.660420M, mean epr -195.44, run loss 1529.47
time 00h 29m 41s, episodes 5393, frames 0.663887M, mean epr -118.82, run loss 3988.18
time 00h 29m 53s, episodes 5404, frames 0.668092M, mean epr -149.45, run loss 2866.11
time 00h 30m 05s, episodes 5422, frames 0.672029M, mean epr -137.78, run loss 1991.11
time 00h 30m 15s, episodes 5440, frames 0.675482M, mean epr 14.26, run loss 1747.14
time 00h 30m 26s, episodes 5449, frames 0.678963M, mean epr 5.72, run loss 937.38
time 00h 30m 36s, episodes 5455, frames 0.682331M, mean epr -168.36, run loss 1592.21
time 00h 30m 46s, episodes 5466, frames 0.685650M, mean epr -104.51, run loss 2828.02
time 00h 30m 56s, episodes 5475, frames 0.689060M, mean epr -68.09, run loss 3417.59
time 00h 31m 06s, episodes 5483, frames 0.692476M, mean epr -13.91, run loss 1897.80
time 00h 31m 16s, episodes 5501, frames 0.696015M, mean epr -152.06, run loss 3697.96
time 00h 31m 26s, episodes 5506, frames 0.699448M, mean epr -77.68, run loss 1213.87
time 00h 31m 36s, episodes 5514, frames 0.702991M, mean epr -158.95, run loss 1333.64
time 00h 31m 46s, episodes 5522, frames 0.706303M, mean epr 1.18, run loss 1859.86
time 00h 31m 56s, episodes 5531, frames 0.709557M, mean epr 1.60, run loss 3401.87
time 00h 32m 06s, episodes 5539, frames 0.713014M, mean epr -189.15, run loss 2121.56
time 00h 32m 16s, episodes 5544, frames 0.716442M, mean epr -4.49, run loss 2272.88
time 00h 32m 27s, episodes 5554, frames 0.720015M, mean epr -13.64, run loss 1169.26
time 00h 32m 39s, episodes 5564, frames 0.723830M, mean epr -32.31, run loss 1875.35
time 00h 32m 49s, episodes 5575, frames 0.727321M, mean epr -1.87, run loss 536.94
time 00h 33m 00s, episodes 5584, frames 0.731183M, mean epr -40.13, run loss 1430.83
time 00h 33m 11s, episodes 5590, frames 0.734637M, mean epr -112.94, run loss 2397.07
time 00h 33m 21s, episodes 5594, frames 0.737888M, mean epr -199.87, run loss 2457.53
time 00h 33m 33s, episodes 5605, frames 0.741778M, mean epr -5.73, run loss 1176.90
time 00h 33m 43s, episodes 5610, frames 0.745058M, mean epr 17.44, run loss 1217.07
time 00h 33m 54s, episodes 5620, frames 0.748485M, mean epr -178.10, run loss 1991.75
time 00h 34m 04s, episodes 5629, frames 0.751925M, mean epr -394.10, run loss 4471.72
time 00h 34m 14s, episodes 5636, frames 0.755220M, mean epr -265.31, run loss 2215.34
time 00h 34m 24s, episodes 5641, frames 0.758625M, mean epr -165.23, run loss 2510.54
time 00h 34m 35s, episodes 5649, frames 0.762234M, mean epr -147.10, run loss 1536.28
time 00h 34m 45s, episodes 5660, frames 0.765785M, mean epr -35.51, run loss 2910.52
time 00h 34m 56s, episodes 5669, frames 0.769037M, mean epr 82.59, run loss 2063.24
time 00h 35m 06s, episodes 5682, frames 0.772439M, mean epr -33.60, run loss 593.85
time 00h 35m 17s, episodes 5689, frames 0.776072M, mean epr -166.98, run loss 2462.19
time 00h 35m 28s, episodes 5698, frames 0.779421M, mean epr -13.94, run loss 1923.77
time 00h 35m 40s, episodes 5705, frames 0.783564M, mean epr -67.84, run loss 646.47
time 00h 35m 51s, episodes 5720, frames 0.787359M, mean epr -13.53, run loss 796.62
time 00h 36m 01s, episodes 5734, frames 0.790915M, mean epr -69.39, run loss 1420.85
time 00h 36m 11s, episodes 5751, frames 0.794191M, mean epr 153.36, run loss 4573.74
time 00h 36m 21s, episodes 5770, frames 0.797494M, mean epr -232.10, run loss 1253.63
time 00h 36m 32s, episodes 5785, frames 0.800876M, mean epr -63.92, run loss 2219.58
time 00h 36m 43s, episodes 5804, frames 0.805023M, mean epr -54.91, run loss 303.57
time 00h 36m 55s, episodes 5828, frames 0.808987M, mean epr 28.41, run loss 1095.23
time 00h 37m 07s, episodes 5844, frames 0.813171M, mean epr -174.85, run loss 1230.75
time 00h 37m 17s, episodes 5857, frames 0.816414M, mean epr -4.38, run loss 865.35
time 00h 37m 27s, episodes 5871, frames 0.819788M, mean epr -252.01, run loss 2564.74
time 00h 37m 38s, episodes 5885, frames 0.823558M, mean epr -14.05, run loss 2791.13
time 00h 37m 49s, episodes 5895, frames 0.827471M, mean epr -320.65, run loss 5296.90
time 00h 38m 00s, episodes 5905, frames 0.831210M, mean epr -227.67, run loss 3636.80
time 00h 38m 10s, episodes 5911, frames 0.834749M, mean epr 66.59, run loss 3927.17
time 00h 38m 21s, episodes 5920, frames 0.838301M, mean epr -249.82, run loss 3420.78
time 00h 38m 32s, episodes 5940, frames 0.842190M, mean epr -77.26, run loss 2308.27
time 00h 38m 42s, episodes 5951, frames 0.845691M, mean epr -26.68, run loss 2005.11
time 00h 38m 53s, episodes 5959, frames 0.849171M, mean epr -328.86, run loss 4517.65
time 00h 39m 03s, episodes 5969, frames 0.852644M, mean epr -278.38, run loss 3429.29
time 00h 39m 15s, episodes 5984, frames 0.856627M, mean epr -226.96, run loss 2634.65
time 00h 39m 25s, episodes 5998, frames 0.860070M, mean epr -36.09, run loss 653.22
time 00h 39m 35s, episodes 6012, frames 0.863542M, mean epr -33.38, run loss 3106.59
time 00h 39m 45s, episodes 6023, frames 0.866861M, mean epr -350.05, run loss 2220.89
time 00h 39m 55s, episodes 6038, frames 0.870334M, mean epr -82.44, run loss 2550.46
time 00h 40m 06s, episodes 6055, frames 0.874282M, mean epr -214.13, run loss 3256.48
time 00h 40m 16s, episodes 6068, frames 0.877744M, mean epr -60.44, run loss 1567.04
time 00h 40m 26s, episodes 6080, frames 0.881239M, mean epr -4.54, run loss 1445.46
time 00h 40m 36s, episodes 6095, frames 0.884675M, mean epr 20.28, run loss 1311.29
time 00h 40m 49s, episodes 6110, frames 0.889033M, mean epr -94.02, run loss 1838.13
time 00h 40m 59s, episodes 6117, frames 0.892362M, mean epr -238.86, run loss 3410.94
time 00h 41m 09s, episodes 6135, frames 0.895857M, mean epr -177.23, run loss 2823.22
time 00h 41m 19s, episodes 6147, frames 0.899346M, mean epr -67.52, run loss 3058.08
time 00h 41m 29s, episodes 6162, frames 0.902812M, mean epr 9.33, run loss 2015.69
time 00h 41m 41s, episodes 6178, frames 0.906709M, mean epr -230.88, run loss 3322.89
time 00h 41m 51s, episodes 6189, frames 0.910155M, mean epr -230.91, run loss 5256.87
time 00h 42m 01s, episodes 6201, frames 0.913690M, mean epr -12.54, run loss 1549.83
time 00h 42m 12s, episodes 6227, frames 0.917394M, mean epr -282.29, run loss 3129.22
time 00h 42m 22s, episodes 6245, frames 0.920962M, mean epr -0.42, run loss 1596.36
time 00h 42m 33s, episodes 6258, frames 0.924410M, mean epr -184.11, run loss 2205.60
time 00h 42m 43s, episodes 6267, frames 0.927735M, mean epr -86.89, run loss 1404.44
