% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1088182, Fri Aug 25 15:19:09 2023, <python>{}</python>
1 50 0.09649648809505867 1.000049805927774 79.37279151943463 7.9372791519434628e+01 83.1713780918728 86.13074204946997   
2 100 0.0937446994676178 1.0111559039844515 78.4452296819788 7.8445229681978802e+01 81.13957597173146 84.80565371024736   
3 150 0.0916080643763484 1.0122658624478433 77.07597173144876 7.7075971731448760e+01 79.85865724381625 84.2756183745583   
4 200 0.08998580357364305 1.014731561632385 75.04416961130742 7.5044169611307424e+01 78.66607773851591 81.13957597173146   
5 250 0.0887310866377218 1.0153087518970951 74.95583038869259 7.4955830388692590e+01 77.03180212014135 82.24381625441697   
6 300 0.08788067699949625 1.0160134886445291 72.74734982332156 7.2747349823321557e+01 76.45759717314488 79.01943462897528   
7 350 0.08739470696731709 1.0168565988703027 72.74734982332156 7.2835689045936405e+01 75.22084805653711 77.03180212014135   
8 400 0.08711872767253456 1.018178878895768 72.04063604240284 7.2040636042402838e+01 74.07243816254417 76.67844522968198   
9 450 0.08696165794629551 1.019317887543132 71.73144876325088 7.1731448763250881e+01 73.71908127208481 76.10424028268551   
10 500 0.08699844620986757 1.0205174201833982 71.42226148409895 7.1422261484098954e+01 73.18904593639576 75.0   
11 550 0.08723199964037101 1.0218617223177853 71.42226148409895 7.1422261484098954e+01 72.92402826855124 74.5583038869258   
12 600 0.08768937663520958 1.023957636436697 70.18551236749117 7.0185512367491171e+01 72.30565371024736 74.29328621908128   
13 650 0.08806715733620611 1.0257120200403964 70.18551236749117 7.0318021201413430e+01 71.59893992932862 73.36572438162545   
14 700 0.08855663592888431 1.0273852260310052 70.18551236749117 7.0494699646643113e+01 71.86395759717315 73.89575971731449   
15 750 0.08917421300693143 1.029666669790901 70.09717314487634 7.0097173144876336e+01 71.55477031802121 75.13250883392226   
16 800 0.09000776925032171 1.032119888540931 69.92049469964665 6.9920494699646653e+01 70.93639575971733 73.40989399293287   
17 850 0.09087596484649557 1.0343649006936535 69.34628975265018 6.9346289752650179e+01 70.6713780918728 72.96819787985866   
18 900 0.09179574719151426 1.036910118254836 69.03710247349824 6.9037102473498237e+01 70.49469964664311 73.67491166077738   
19 950 0.09266161501913349 1.0394801608858568 68.81625441696113 6.8816254416961129e+01 70.40636042402828 72.08480565371025   
20 1000 0.09351684858612823 1.0416455514619756 68.81625441696113 6.8904593639575978e+01 69.96466431095408 72.2173144876325   
21 1050 0.09430269424829028 1.0438931010054828 68.81625441696113 6.8948763250883403e+01 69.92049469964665 71.95229681978799   
22 1100 0.09509719404046867 1.0467178447816958 68.24204946996467 6.8242049469964670e+01 69.74381625441697 71.64310954063605   
23 1150 0.095935915420816 1.0492348041660133 68.24204946996467 6.8418727915194353e+01 69.8321554770318 72.8356890459364   
24 1200 0.09663209422393436 1.05225637664188 68.24204946996467 6.8683745583038871e+01 69.87632508833923 73.76325088339223   
25 1250 0.09745205875030138 1.0548937680727306 67.75618374558304 6.7756183745583044e+01 69.61130742049471 71.99646643109541   
26 1300 0.09827677946355035 1.0577056643242297 67.75618374558304 6.8021201413427562e+01 69.43462897526503 72.04063604240284   
